quarter,cc,index
201606,QAT,96.95
201606,ROU,99.6
201606,RUS,107.344
201606,SGP,95.871
201606,SLV,105.58
201606,SRB,101.8
201606,SVK,100.598
201606,SVN,101.592
201606,SWE,100.981
201606,THA,98.8
201606,TTO,103.2
201606,TUR,109.2
201606,TWN,96.56
201606,TZA,3.003246753
201606,UGA,98
201606,UGA2,98.07178537
201606,UKR,189.5523
201606,USA,102.3
201606,XKX,100.37
201606,ZAF,105.6
201607,ALB,95.6
201607,AUT,101.2
201607,BEL,102.2
201607,BGR,100.11
201607,BLR,406.98
201607,BRA,8399102.2
201607,CAN,102.2
201607,CHE,99.6
201607,CHL,104.2
201607,CHN,93.91
201607,COL,106.6
201607,CRI,94.35
201607,CYP,100.29
201607,CZE,102
201607,DEU,101.938
201607,DNK,101
201607,DOM,90.82
201607,EGY,66.221
201607,ESP,100.3
201607,EST,101.2
201607,FIN,100.9
201607,FRA,100.4
201607,GBR,101.5
201607,GRC,98.5096
201607,GTM,122.8
201607,HKG,94.2
201607,HND,296.2
201607,HRV,100.67
201607,HUN,101.7
201607,IDN,94.51
201607,IND,125.2
201607,IRL,101.8
201607,IRN,99.11
201607,IRQ,104.2
201607,ISL,101.7
201607,ISR,100.7
201607,ITA,101
201607,JOR,91.39
201607,JPN,100.4
201607,KOR,102.12
201607,KWT,111.6
201607,LAO,100.44
201607,LKA,92.5
201607,LTU,102.4
201607,LUX,100
201607,LVA,101.9
201607,MEX,102.8
201607,MNE,102.7
201607,NPL,112.01
201607,MDA,142.6421051
201607,MKD,101.7
201607,MLT,104.15
201607,MUS,98.13
201607,MYS,113.7
201607,NGA,191.3
201607,NIC,188.24
201607,NLD,101.4
201607,NOR,103.8
201607,PER,87.23
201607,PHL,93.8
201607,POL,99.9
201607,PRT,100.5
201607,PRY,93.8
201607,QAT,97.69
201607,ROU,99.61
201607,RUS,107.927
201607,SGP,95.969
201607,SLV,105.49
201607,SRB,102.5
201607,SVK,100.559
201607,SVN,100.492
201607,SWE,100.975
201607,THA,98.84
201607,TTO,103.3
201607,TUR,110
201607,TWN,96.66
201607,TZA,2.60895945
201607,UGA,98.17
201607,UGA2,98.1015912
201607,UKR,190.7038
201607,USA,102.3
201607,XKX,100.63
201607,ZAF,106.1
201608,ALB,95.83
201608,AUT,101.1
201608,BEL,102.4
201608,BGR,100.19
201608,BLR,409.77
201608,BRA,8446348.3
201608,CAN,102.2
201608,CHE,99.5
201608,CHL,104.3
201608,CHN,94.06
201608,COL,106.8
201608,CRI,94.57
201608,CYP,100.92
201608,CZE,102
201608,DEU,101.986
201608,DNK,100.7
201608,DOM,90.97
201608,EGY,66.975
201608,ESP,100.6
201608,EST,101.8
201608,FIN,101.2
201608,FRA,100.9
201608,GBR,101.8
201608,GRC,97.9847
201608,GTM,123.05
201608,HKG,95.2
201608,HND,297.1
201608,HRV,100.69
201608,HUN,101.7
201608,IDN,94.73
201608,IND,125.5
201608,IRL,101.8
201608,IRN,99.51
201608,IRQ,105
201608,ISL,102.3
201608,ISR,100.5
201608,ITA,101.2
201608,JOR,91.45
201608,JPN,100.5
201608,KOR,102.31
201608,KWT,111.6
201608,LAO,100.47
201608,LKA,92.4
201608,LTU,102.1
201608,LUX,101.5
201608,LVA,101.7
201608,MEX,103
201608,MNE,102.75
201608,NPL,114.75
201608,MDA,142.1085052
201608,MKD,101.99
201608,MLT,104.49
201608,MUS,97.86
201608,MYS,114
201608,NGA,192.94
201608,NIC,189.09
201608,NLD,101.6
201608,NOR,103.4
201608,PER,87.47
201608,PHL,93.9
201608,POL,99.8
201608,PRT,100.1
201608,PRY,94.7
201608,QAT,97.86
201608,ROU,99.76
201608,RUS,108.44
201608,SGP,96.059
201608,SLV,105.44
201608,SRB,102.9
201608,SVK,100.548
201608,SVN,100.802
201608,SWE,100.901
201608,THA,98.89
201608,TTO,103.5
201608,TUR,110.4
201608,TWN,96.75
201608,TZA,2.590203588
201608,UGA,98.34
201608,UGA2,98.47879002
201608,UKR,191.7382
201608,USA,102.5
201608,XKX,101.01
201608,ZAF,106.3
201609,ALB,96.25
201609,AUT,101.8
201609,BEL,102.2
201609,BGR,99.27
201609,BLR,412.88
201609,BRA,8473907.3
201609,CAN,102.5
201609,CHE,99.6
201609,CHL,104.4
201609,CHN,94.28
201609,COL,107.1
201609,CRI,94.66
201609,CYP,100.58
201609,CZE,101.7
201609,DEU,101.885
201609,DNK,100.7
201609,DOM,91.12
201609,EGY,68.162
201609,ESP,100.7
201609,EST,102.2
201609,FIN,101.3
201609,FRA,100.6
201609,GBR,102.1
201609,GRC,100.856
201609,GTM,123.27
201609,HKG,94.6
201609,HND,298.1
201609,HRV,100.73
201609,HUN,101.6
201609,IDN,94.94
201609,IND,126.2
201609,IRL,101.3
201609,IRN,99.66
201609,IRQ,104.6
201609,ISL,103
201609,ISR,100.2
201609,ITA,100.8
201609,JOR,91.65
201609,JPN,100.4
201609,KOR,102.24
201609,KWT,113.1
201609,LAO,100.51
201609,LKA,92.7
201609,LTU,102.7
201609,LUX,101.4
201609,LVA,102.1
201609,MEX,103.4
201609,MNE,102.61
201609,NPL,114.63
201609,MDA,142.9573975
201609,MKD,101.79
201609,MLT,103.34
201609,MUS,98.2
201609,MYS,114.2
201609,NGA,194.62
201609,NIC,189.87
201609,NLD,101.2
201609,NOR,103.9
201609,PER,87.71
201609,PHL,94.2
201609,POL,99.6
201609,PRT,101.2
201609,PRY,95
201609,QAT,98.17
201609,ROU,99.85
201609,RUS,108.939
201609,SGP,96.215
201609,SLV,105.37
201609,SRB,102.4
201609,SVK,100.642
201609,SVN,100.712
201609,SWE,101.156
201609,THA,98.89
201609,TTO,103.8
201609,TUR,110.5
201609,TWN,96.89
201609,TZA,2.4
201609,UGA,98.21
201609,UGA2,98.49022675
201609,UKR,193.568
201609,USA,102.7
201609,XKX,101.05
201609,ZAF,106.5
201610,ALB,96.38
201610,AUT,102
201610,BEL,102.3
201610,BGR,99.12
201610,BLR,416.32
201610,BRA,8502618
201610,CAN,102.7
201610,CHE,99.6
201610,CHL,104.6
201610,CHN,94.35
201610,COL,107.3
201610,CRI,94.71
201610,CYP,100.07
201610,CZE,102.1
201610,DEU,101.955
201610,DNK,100.9
201610,DOM,91.3
201610,EGY,69.808
201610,ESP,101.7
201610,EST,101.8
201610,FIN,101.4
201610,FRA,100.5
201610,GBR,102.2
201610,GRC,100.884
201610,GTM,123.56
201610,HKG,94.2
201610,HND,299
201610,HRV,100.82
201610,HUN,101.9
201610,IDN,95.09
201610,IND,126.7
201610,IRL,100.6
201610,IRN,99.74
201610,IRQ,104
201610,ISL,103.1
201610,ISR,100.4
201610,ITA,100.6
201610,JOR,92.2
201610,JPN,100.6
201610,KOR,102.2
201610,KWT,112.3
201610,LAO,100.54
201610,LKA,93.1
201610,LTU,103.3
201610,LUX,101.3
201610,LVA,102.5
201610,MEX,103.7
201610,MNE,101.96
201610,NPL,114.57
201610,MDA,144.8554993
201610,MKD,101.68
201610,MLT,102.2
201610,MUS,98.15
201610,MYS,114.3
201610,NGA,196.48
201610,NIC,190.77
201610,NLD,101.4
201610,NOR,104.2
201610,PER,88.02
201610,PHL,94.3
201610,POL,100.1
201610,PRT,101.5
201610,PRY,95.4
201610,QAT,97.82
201610,ROU,100.07
201610,RUS,109.352
201610,SGP,96.248
201610,SLV,105.44
201610,SRB,102.8
201610,SVK,100.886
201610,SVN,101.262
201610,SWE,101.246
201610,THA,98.92
201610,TTO,103.9
201610,TUR,112
201610,TWN,96.9
201610,TZA,2.451029633
201610,UGA,99.24
201610,UGA2,99.33529694
201610,UKR,195.0329
201610,USA,102.9
201610,XKX,100.9
201610,ZAF,106.8
201611,ALB,96.63
201611,AUT,102.1
201611,BEL,102.3
201611,BGR,99.03
201611,BLR,419.74
201611,BRA,8540155.8
201611,CAN,102.3
201611,CHE,99.4
201611,CHL,104.6
201611,CHN,94.58
201611,COL,107.4
201611,CRI,94.74
201611,CYP,98.86
201611,CZE,102
201611,DEU,101.08
201611,DNK,100.6
201611,DOM,91.45
201611,EGY,73.371
201611,ESP,102.3
201611,EST,101.4
201611,FIN,101.3
201611,FRA,100.4
201611,GBR,102.4
201611,GRC,99.3982
201611,GTM,123.86
201611,HKG,94.3
201611,HND,299.8
201611,HRV,100.61
201611,HUN,102
201611,IDN,95.33
201611,IND,127.1
201611,IRL,100.5
201611,IRN,99.81
201611,IRQ,104
201611,ISL,103.2
201611,ISR,100
201611,ITA,100.3
201611,JOR,93.07
201611,JPN,100.5
201611,KOR,102.1
201611,KWT,112.2
201611,LAO,100.65
201611,LKA,94.6
201611,LTU,103.5
201611,LUX,101.5
201611,LVA,102.2
201611,MEX,103.9
201611,MNE,102.02
201611,NPL,115.83
201611,MDA,146.6224976
201611,MKD,101.65
201611,MLT,99.4
201611,MUS,98.36
201611,MYS,114.4
201611,NGA,198.28
201611,NIC,191.39
201611,NLD,101
201611,NOR,104.1
201611,PER,88.27
201611,PHL,94.6
201611,POL,100.1
201611,PRT,101.2
201611,PRY,95.8
201611,QAT,97.88
201611,ROU,100.13
201611,RUS,109.722
201611,SGP,96.403
201611,SLV,105.45
201611,SRB,102.9
201611,SVK,100.99
201611,SVN,101.412
201611,SWE,101.182
201611,THA,98.93
201611,TTO,104.2
201611,TUR,112.9
201611,TWN,96.87
201611,TZA,2.576182839
201611,UGA,99.61
201611,UGA2,99.57062842
201611,UKR,196.1607
201611,USA,102.9
201611,XKX,101.08
201611,ZAF,106.9
201612,ALB,96.61
201612,AUT,102.6
201612,BEL,102.3
201612,BGR,99.69
201612,BLR,421.64
201612,BRA,8562279.1
201612,CAN,102
201612,CHE,99.4
201612,CHL,104.7
201612,CHN,94.76
201612,COL,107.8
201612,CRI,94.83
201612,CYP,98.64
201612,CZE,102.1
201612,DEU,101.612
201612,DNK,100.3
201612,DOM,91.64
201612,EGY,76.708
201612,ESP,102.4
201612,EST,101.4
201612,FIN,101.5
201612,FRA,100.7
201612,GBR,102.8
201612,GRC,100.478
201612,GTM,124.11
201612,HKG,94.4
201612,HND,300.8
201612,HRV,100.29
201612,HUN,102.1
201612,IDN,95.56
201612,IND,127.5
201612,IRL,100.4
201612,IRN,100.25
201612,IRQ,104.9
201612,ISL,103.4
201612,ISR,100.1
201612,ITA,100.7
201612,JOR,93.37
201612,JPN,100.4
201612,KOR,102.23
201612,KWT,112.6
201612,LAO,100.71
201612,LKA,94.6
201612,LTU,103.3
201612,LUX,101.4
201612,LVA,102.3
201612,MEX,104.3
201612,MNE,101.86
201612,NPL,115.7
201612,MDA,147.3883057
201612,MKD,101.69
201612,MLT,99.23
201612,MUS,98.54
201612,MYS,114.6
201612,NGA,199.87
201612,NIC,192.19
201612,NLD,101
201612,NOR,104.2
201612,PER,88.47
201612,PHL,95.1
201612,POL,100.2
201612,PRT,101.1
201612,PRY,96.1
201612,QAT,97.57
201612,ROU,100.25
201612,RUS,109.989
201612,SGP,96.498
201612,SLV,105.43
201612,SRB,103
201612,SVK,100.916
201612,SVN,100.682
201612,SWE,101.692
201612,THA,98.94
201612,TTO,104.4
201612,TUR,114
201612,TWN,96.81
201612,TZA,2.51
201612,UGA,100.58
201612,UGA2,100.7807986
201612,UKR,196.5595
201612,USA,102.8
201612,XKX,101.26
201612,ZAF,107.4
201701,ALB,96.55
201701,AUT,101.9
201701,BEL,102.7
201701,BGR,99.6
201701,BLR,422.42
201701,BRA,8587980.3
201701,CAN,102.6
201701,CHE,99.1
201701,CHL,105.2
201701,CHN,95.04
201701,COL,108.8
201701,CRI,94.8
201701,CYP,97.29
201701,CZE,102.7
201701,DEU,100.649
201701,DNK,100.3
201701,DOM,91.78
201701,EGY,80.406
201701,ESP,100.5
201701,EST,101.4
201701,FIN,100.8
201701,FRA,99.8
201701,GBR,102.1
201701,GRC,97.9489
201701,GTM,124.62
201701,HKG,94.9
201701,HND,301.8
201701,HRV,99.82
201701,HUN,102.1
201701,IDN,96.03
201701,IND,128.1
201701,IRL,99.6
201701,IRN,101.13
201701,IRQ,104.5
201701,ISL,102.4
201701,ISR,99.5
201701,ITA,100.5
201701,JOR,94.1
201701,JPN,100
201701,KOR,102.86
201701,KWT,112.6
201701,LAO,100.82
201701,LKA,95.2
201701,LTU,102.9
201701,LUX,100.3
201701,LVA,101.4
201701,MEX,104.9
201701,MNE,101.54
201701,NPL,115.91
201701,MDA,149.2017975
201701,MKD,102.39
201701,MLT,97.73
201701,MUS,98.87
201701,MYS,114.8
201701,NGA,201.17
201701,NIC,192.96
201701,NLD,100.4
201701,NOR,103.7
201701,PER,88.66
201701,PHL,95.3
201701,POL,99.9
201701,PRT,99.7
201701,PRY,96.3
201701,QAT,97.61
201701,ROU,100.22
201701,RUS,110.151
201701,SGP,96.557
201701,SLV,105.51
201701,SRB,103.3
201701,SVK,101.244
201701,SVN,99.0316
201701,SWE,100.549
201701,THA,98.95
201701,TTO,104.8
201701,TUR,115.2
201701,TWN,96.82
201701,TZA,2.331838565
201701,UGA,100.81
201701,UGA2,100.7805178
201701,UKR,197.9391
201701,USA,103.2
201701,XKX,101.37
201701,ZAF,107.6
201702,ALB,96.44
201702,AUT,102.2
201702,BEL,102.9
201702,BGR,99.61
201702,BLR,422.72
201702,BRA,8622583.6
201702,CAN,103
201702,CHE,99.6
201702,CHL,105.4
201702,CHN,95.14
201702,COL,110.2
201702,CRI,94.74
201702,CYP,97.16
201702,CZE,103
201702,DEU,101.121
201702,DNK,101.1
201702,DOM,91.96
201702,EGY,82.311
201702,ESP,100.5
201702,EST,102.4
201702,FIN,101.1
201702,FRA,99.9
201702,GBR,102.7
201702,GRC,97.4819
201702,GTM,124.93
201702,HKG,94
201702,HND,303.2
201702,HRV,100.01
201702,HUN,102.3
201702,IDN,96.34
201702,IND,128.7
201702,IRL,100.4
201702,IRN,102.02
201702,IRQ,105.6
201702,ISL,103.3
201702,ISR,99.3
201702,ITA,100.7
201702,JOR,95
201702,JPN,100
201702,KOR,103.13
201702,KWT,112.6
201702,LAO,100.93
201702,LKA,95.6
201702,LTU,103
201702,LUX,101.9
201702,LVA,101.5
201702,MEX,105.7
201702,MNE,101.62
201702,NPL,116.32
201702,MDA,150.955307
201702,MKD,102.58
201702,MLT,98.39
201702,MUS,99.07
201702,MYS,115.1
201702,NGA,203.4
201702,NIC,193.46
201702,NLD,101.1
201702,NOR,104
201702,PER,88.88
201702,PHL,95.4
201702,POL,100
201702,PRT,99.6
201702,PRY,96.7
201702,QAT,97.76
201702,ROU,99.81
201702,RUS,110.266
201702,SGP,96.766
201702,SLV,105.52
201702,SRB,103.5
201702,SVK,101.59
201702,SVN,100.172
201702,SWE,101.3
201702,TCD,99.9
201702,THA,98.93
201702,TTO,104.8
201702,TUR,116
201702,TWN,96.9
201702,TZA,2.227082919
201702,UGA,101.54
201702,UGA2,101.3542629
201702,UKR,198.888
201702,USA,103.7
201702,XKX,101.43
201702,ZAF,108.9
201703,ALB,96.59
201703,AUT,103.1
201703,BEL,103
201703,BGR,99.05
201703,BLR,423.03
201703,BRA,8659880.7
201703,CAN,103.3
201703,CHE,100
201703,CHL,105.9
201703,CHN,95.28
201703,COL,110.8
201703,CRI,94.85
201703,CYP,98.2
201703,CZE,103.1
201703,DEU,101.703
201703,DNK,101.4
201703,DOM,92.11
201703,EGY,83.036
201703,ESP,101
201703,EST,102.9
201703,FIN,101.4
201703,FRA,100.9
201703,GBR,103
201703,GRC,100.31
201703,GTM,125.22
201703,HKG,95.1
201703,HND,304.2
201703,HRV,100.62
201703,HUN,102.4
201703,IDN,96.51
201703,IND,129.2
201703,IRL,101.2
201703,IRN,102.68
201703,IRQ,104.2
201703,ISL,103.7
201703,ISR,99.7
201703,ITA,100.9
201703,JOR,95.2
201703,JPN,100
201703,KOR,103.15
201703,KWT,112.5
201703,LAO,101.06
201703,LKA,96
201703,LTU,105.1
201703,LUX,102
201703,LVA,103.1
201703,MEX,106.2
201703,MNE,101.75
201703,NPL,115.81
201703,MDA,151.5605011
201703,MKD,103.26
201703,MLT,99.47
201703,MUS,99.38
201703,MYS,115.2
201703,NGA,205.8
201703,NIC,193.81
201703,NLD,101.6
201703,NOR,104.5
201703,PER,89.11
201703,PHL,95.5
201703,POL,100.2
201703,PRT,101.8
201703,PRY,97.1
201703,QAT,98.24
201703,ROU,100.01
201703,RUS,110.345
201703,SGP,96.854
201703,SLV,105.6
201703,SRB,103.9
201703,SVK,101.641
201703,SVN,100.872
201703,SWE,101.451
201703,TCD,100.9
201703,THA,98.97
201703,TTO,105
201703,TUR,117.2
201703,TWN,97.03
201703,TZA,2.242730972
201703,UGA,101.59
201703,UGA2,101.4657441
201703,UKR,199.5871
201703,USA,103.7
201703,XKX,101.6
201703,ZAF,109.6
201704,ALB,96.41
201704,AUT,103.3
201704,BEL,103.4
201704,BGR,99.32
201704,BLR,424.02
201704,BRA,8679054.6
201704,CAN,103.3
201704,CHE,100.3
201704,CHL,106.1
201704,CHN,95.51
201704,COL,111.4
201704,CRI,95.03
201704,CYP,99.56
201704,CZE,103.3
201704,DEU,102.17
201704,DNK,101.7
201704,DOM,92.26
201704,EGY,84.067
201704,ESP,102.4
201704,EST,103.3
201704,FIN,101.7
201704,FRA,101
201704,GBR,103.6
201704,GRC,101.221
201704,GTM,125.5
201704,HKG,95.7
201704,HND,305.2
201704,HRV,101.55
201704,HUN,102.9
201704,IDN,96.74
201704,IND,129.1
201704,IRL,101.7
201704,IRN,103.53
201704,IRQ,104
201704,ISL,104.4
201704,ISR,100
201704,ITA,101.5
201704,JOR,95.13
201704,JPN,100.4
201704,KOR,103.25
201704,KWT,112.7
201704,LAO,101.13
201704,LKA,96
201704,LTU,106.4
201704,LUX,102.4
201704,LVA,103.9
201704,MEX,106.6
201704,MNE,101.84
201704,NPL,116.44
201704,MDA,153.7028046
201704,MKD,103.29
201704,MLT,102.38
201704,MUS,99.75
201704,MYS,115.4
201704,NGA,207.98
201704,NIC,194.6
201704,NLD,102.2
201704,NOR,105.2
201704,PER,89.31
201704,PHL,95.6
201704,POL,100.8
201704,PRT,102.9
201704,PRY,97.8
201704,QAT,98.42
201704,ROU,100.09
201704,RUS,110.513
201704,SGP,97.282
201704,SLV,105.62
201704,SRB,104.1
201704,SVK,101.74
201704,SVN,101.712
201704,SWE,102.208
201704,TCD,101.3
201704,THA,98.99
201704,TTO,104.8
201704,TUR,119.2
201704,TWN,97.11
201704,TZA,2.343981802
201704,UGA,101.91
201704,UGA2,101.6784137
201704,UKR,200.2802
201704,USA,103.9
201704,XKX,101.62
201704,ZAF,109.8
201705,ALB,96.44
201705,AUT,103.4
201705,BEL,103.5
201705,BGR,99.35
201705,BLR,425.17
201705,BRA,8716766
201705,CAN,103.6
201705,CHE,100.4
201705,CHL,106.4
201705,CHN,95.66
201705,COL,111.7
201705,CRI,95.28
201705,CYP,99.65
201705,CZE,103.5
201705,DEU,102.339
201705,DNK,101.7
201705,DOM,92.47
201705,EGY,85.48
201705,ESP,102.4
201705,EST,103.4
201705,FIN,101.7
201705,FRA,101.1
201705,GBR,103.9
201705,GRC,100.558
201705,GTM,125.75
201705,HKG,95.8
201705,HND,306.3
201705,HRV,101.55
201705,HUN,103.2
201705,IDN,96.95
201705,IND,129.5
201705,IRL,101.5
201705,IRN,104.04
201705,IRQ,104.4
201705,ISL,104.7
201705,ISR,100.4
201705,ITA,101.3
201705,JOR,95.34
201705,JPN,100.5
201705,KOR,103.45
201705,KWT,113.2
201705,LAO,101.18
201705,LKA,96.1
201705,LTU,106.7
201705,LUX,102.6
201705,LVA,103.8
201705,MEX,107
201705,MNE,102.72
201705,NPL,118.61
201705,MDA,155.1378021
201705,MKD,103.51
201705,MLT,103.68
201705,MUS,100.16
201705,MYS,115.4
201705,NGA,209.9
201705,NIC,195.24
201705,NLD,101.8
201705,NOR,105
201705,PER,89.52
201705,PHL,95.7
201705,POL,100.7
201705,PRT,102.7
201705,PRY,98.4
201705,QAT,98.03
201705,ROU,100.37
201705,RUS,110.777
201705,SGP,97.268
201705,SLV,105.7
201705,SRB,104.2
201705,SVK,101.875
201705,SVN,101.982
201705,SWE,102.362
201705,THA,98.99
201705,TTO,104.9
201705,TUR,120.5
201705,TWN,97.28
201705,TZA,2.24108994
201705,UGA,102.55
201705,UGA2,102.3836019
201705,UKR,201.2466
201705,USA,104
201705,XKX,101.6
201705,ZAF,109.9
201706,ALB,96.25
201706,AUT,103.7
201706,BEL,103.5
201706,BGR,99.66
201706,BLR,427.16
201706,BRA,8723156.3
201706,CAN,103.6
201706,CHE,100.3
201706,CHL,106
201706,CHN,95.83
201706,COL,112
201706,CRI,95.37
201706,CYP,100.52
201706,CZE,103.6
201706,DEU,102.84
201706,DNK,101.5
201706,DOM,92.65
201706,EGY,86.797
201706,ESP,102.7
201706,EST,103.2
201706,FIN,101.8
201706,FRA,101.3
201706,GBR,104
201706,GRC,101.955
201706,GTM,126.08
201706,HKG,95.7
201706,HND,307.5
201706,HRV,102.34
201706,HUN,103.4
201706,IDN,97.2
201706,IND,129.7
201706,IRL,101.8
201706,IRN,104.8
201706,IRQ,104.7
201706,ISL,105
201706,ISR,99.9
201706,ITA,101.4
201706,JOR,95.22
201706,JPN,100.4
201706,KOR,103.39
201706,KWT,113.3
201706,LAO,101.21
201706,LKA,96.3
201706,LTU,107.2
201706,LUX,102.7
201706,LVA,104.1
201706,MEX,107.3
201706,MNE,103.62
201706,NPL,118.46
201706,MDA,154.4577026
201706,MKD,104.25
201706,MLT,104.95
201706,MUS,100.13
201706,MYS,115.7
201706,NGA,212.53
201706,NIC,195.91
201706,NLD,101.4
201706,NOR,105.4
201706,PER,89.69
201706,PHL,95.8
201706,POL,100.7
201706,PRT,102.4
201706,PRY,98.4
201706,QAT,98.93
201706,ROU,100.55
201706,RUS,111.061
201706,SGP,97.326
201706,SLV,105.62
201706,SRB,104.7
201706,SVK,101.894
201706,SVN,102.352
201706,SWE,102.66
201706,THA,99.05
201706,TTO,105.1
201706,TUR,120.6
201706,TWN,97.16
201706,TZA,1.941931753
201706,UGA,102.76
201706,UGA2,102.8352721
201706,UKR,202.8207
201706,USA,104
201706,XKX,101.45
201706,ZAF,110.3
201707,ALB,96.31
201707,AUT,103.3
201707,BEL,103.9
201707,BGR,100.38
201707,BLR,428.99
201707,BRA,8751650.4
201707,CAN,103.6
201707,CHE,99.9
201707,CHL,106.3
201707,CHN,95.99
201707,COL,112.1
201707,CRI,95.4
201707,CYP,100.57
201707,CZE,104.1
201707,DEU,103.339
201707,DNK,102.4
201707,DOM,92.82
201707,EGY,89.486
201707,ESP,101.7
201707,EST,104
201707,FIN,101.5
201707,FRA,100.9
201707,GBR,103.9
201707,GRC,99.5082
201707,GTM,126.41
201707,HKG,95.9
201707,HND,308.4
201707,HRV,102.55
201707,HUN,103.7
201707,IDN,97.37
201707,IND,130.3
201707,IRL,101.9
201707,IRN,104.9
201707,IRQ,105.1
201707,ISL,104.9
201707,ISR,100
201707,ITA,101.8
201707,JOR,95.11
201707,JPN,100.3
201707,KOR,103.66
201707,KWT,113.3
201707,LAO,101.23
201707,LKA,96.4
201707,LTU,106.8
201707,LUX,101.8
201707,LVA,103.2
201707,MEX,107.6
201707,MNE,105.28
201707,NPL,118.29
201707,MDA,153.0361938
201707,MKD,104.13
201707,MLT,105.06
201707,MUS,100.25
201707,MYS,115.8
201707,NGA,214.92
201707,NIC,196.48
201707,NLD,102.4
201707,NOR,105.2
201707,PER,89.85
201707,PHL,95.9
201707,POL,100.6
201707,PRT,101.5
201707,PRY,98.7
201707,QAT,99.29
201707,ROU,100.55
201707,RUS,111.379
201707,SGP,97.474
201707,SLV,105.65
201707,SRB,105
201707,SVK,101.973
201707,SVN,101.462
201707,SWE,102.948
201707,TCD,103.9
201707,THA,99.09
201707,TTO,104.7
201707,TUR,121.2
201707,TWN,97.19
201707,TZA,2.190917666
201707,UGA,102.54
201707,UGA2,102.468546
201707,UKR,204.9267
201707,USA,104
201707,XKX,101.67
201707,ZAF,110.8
201708,ALB,96.29
201708,AUT,103.2
201708,BEL,103.9
201708,BGR,100.53
201708,BLR,429.58
201708,BRA,8774172
201708,CAN,103.7
201708,CHE,99.9
201708,CHL,106.2
201708,CHN,96.14
201708,COL,112.2
201708,CRI,95.54
201708,CYP,101.39
201708,CZE,104.1
201708,DEU,103.431
201708,DNK,102.1
201708,DOM,93.01
201708,EGY,90.289
201708,ESP,101.9
201708,EST,104.4
201708,FIN,101.7
201708,FRA,101.5
201708,GBR,104.5
201708,GRC,98.5765
201708,GTM,126.51
201708,HKG,96.6
201708,HND,309.5
201708,HRV,102.43
201708,HUN,103.9
201708,IDN,97.54
201708,IND,131.1
201708,IRL,102.3
201708,IRN,105.33
201708,IRQ,106.2
201708,ISL,105
201708,ISR,100.1
201708,ITA,102.2
201708,JOR,95.47
201708,JPN,100.5
201708,KOR,103.81
201708,KWT,113.3
201708,LAO,101.4
201708,LKA,96.7
201708,LTU,106.7
201708,LUX,103.2
201708,LVA,103.4
201708,MEX,107.9
201708,MNE,105.46
201708,NPL,120.4
201708,MDA,152.4577026
201708,MKD,104.23
201708,MLT,105.49
201708,MUS,100.47
201708,MYS,116.1
201708,NGA,217.43
201708,NIC,197.05
201708,NLD,102.5
201708,NOR,104.8
201708,PER,90.01
201708,PHL,96.1
201708,POL,100.4
201708,PRT,101.4
201708,PRY,98.9
201708,QAT,98.7
201708,ROU,100.59
201708,RUS,111.601
201708,SGP,97.459
201708,SLV,105.66
201708,SRB,105.3
201708,SVK,102.036
201708,SVN,101.602
201708,SWE,102.66
201708,TCD,104.1
201708,THA,99.12
201708,TTO,104.8
201708,TUR,121.7
201708,TWN,97.26
201708,TZA,1.838061523
201708,UGA,102.62
201708,UGA2,102.7648305
201708,UKR,206.9129
201708,USA,104.2
201708,XKX,101.84
201708,ZAF,110.9
201709,ALB,96.63
201709,AUT,104.2
201709,BEL,103.7
201709,BGR,99.93
201709,BLR,430.08
201709,BRA,8798334.9
201709,CAN,103.9
201709,CHE,100.1
201709,CHL,106.2
201709,CHN,96.46
201709,COL,112.3
201709,CRI,95.63
201709,CYP,100.58
201709,CZE,103.9
201709,DEU,103.351
201709,DNK,102
201709,DOM,93.21
201709,EGY,90.956
201709,ESP,101.9
201709,EST,104.6
201709,FIN,101.9
201709,FRA,101.2
201709,GBR,104.7
201709,GRC,101.186
201709,GTM,126.8
201709,HKG,95.6
201709,HND,310
201709,HRV,102.38
201709,HUN,103.7
201709,IDN,97.8
201709,IND,131.9
201709,IRL,101.5
201709,IRN,105.46
201709,IRQ,106.4
201709,ISL,105.4
201709,ISR,100.1
201709,ITA,101.6
201709,JOR,96.32
201709,JPN,100.4
201709,KOR,103.64
201709,KWT,113.9
201709,LAO,101.67
201709,LKA,96.8
201709,LTU,107.5
201709,LUX,102.9
201709,LVA,103.6
201709,MEX,108.1
201709,MNE,105.3
201709,NPL,120
201709,MDA,153.8536072
201709,MKD,104.04
201709,MLT,104.37
201709,MUS,100.3
201709,MYS,116.2
201709,NGA,219.41
201709,NIC,197.84
201709,NLD,102.1
201709,NOR,105.4
201709,PER,90.13
201709,PHL,96.4
201709,POL,100.5
201709,PRT,102.5
201709,PRY,99.2
201709,QAT,99.15
201709,ROU,100.79
201709,RUS,111.897
201709,SGP,97.609
201709,SLV,105.68
201709,SRB,104.8
201709,SVK,102.098
201709,SVN,101.652
201709,SWE,102.747
201709,TCD,104.2
201709,THA,99.21
201709,TTO,104.9
201709,TUR,122.7
201709,TWN,97.37
201709,TZA,1.746810599
201709,UGA,102.76
201709,UGA2,103.0532095
201709,UKR,208.5432
201709,USA,104.4
201709,XKX,101.84
201709,ZAF,111.3
201710,ALB,96.76
201710,AUT,104.2
201710,BEL,103.9
201710,BGR,100
201710,BLR,431.43
201710,BRA,8834791.2
201710,CAN,104.3
